IDUsuario;RetiroDT;RetiroEstacion;AnclajeDT;AnclajeEstacion
84014;2016-10-01 08:59:59.617;34;2016-10-01 09:10:55.000;44
89440;2016-10-01 09:07:42.857;95;2016-10-01 09:12:25.053;6
63151;2016-10-01 09:02:53.557;10;2016-10-01 09:12:53.843;35
56494;2016-10-01 08:46:32.310;119;2016-10-01 09:13:51.877;104
39516;2016-10-01 09:06:33.310;64;2016-10-01 09:15:02.460;11
31172;2016-10-01 09:06:58.277;117;2016-10-01 09:16:37.000;48
87494;2016-10-01 09:01:28.803;69;2016-10-01 09:17:02.000;10
63424;2016-10-01 09:09:13.077;91;2016-10-01 09:18:37.170;128
43241;2016-10-01 09:16:09.050;43;2016-10-01 09:21:09.400;108
75575;2016-10-01 09:09:21.373;124;2016-10-01 09:22:16.000;30
57502;2016-10-01 09:17:43.050;6;2016-10-01 09:23:23.637;24
23255;2016-10-01 09:16:48.893;47;2016-10-01 09:23:47.000;44
70067;2016-10-01 09:12:14.377;56;2016-10-01 09:25:27.000;21
45784;2016-10-01 09:24:28.120;51;2016-10-01 09:29:07.423;50
45809;2016-10-01 09:22:22.883;121;2016-10-01 09:29:27.000;92
18737;2016-10-01 09:15:30.753;23;2016-10-01 09:30:38.757;33
22065;2016-10-01 09:23:21.120;18;2016-10-01 09:31:35.000;20
70930;2016-10-01 09:17:36.850;71;2016-10-01 09:32:09.000;21
26827;2016-10-01 08:48:06.420;34;2016-10-01 09:33:14.000;8
88625;2016-10-01 09:24:52.197;94;2016-10-01 09:35:06.327;72
30284;2016-10-01 09:30:20.123;75;2016-10-01 09:35:58.000;5
76465;2016-10-01 09:28:18.997;10;2016-10-01 09:38:18.360;35
57862;2016-10-01 09:34:20.080;48;2016-10-01 09:39:15.237;104
73716;2016-10-01 09:38:07.363;126;2016-10-01 09:41:08.997;125
68729;2016-10-01 09:31:28.640;75;2016-10-01 09:42:15.700;11
37469;2016-10-01 09:28:30.310;74;2016-10-01 09:43:19.000;36
86377;2016-10-01 09:34:26.957;52;2016-10-01 09:43:59.000;16
81679;2016-10-01 09:39:02.427;49;2016-10-01 09:44:30.000;47
71173;2016-10-01 09:40:07.163;36;2016-10-01 09:46:44.000;55
80681;2016-10-01 09:33:07.720;54;2016-10-01 09:47:16.000;42
69956;2016-10-01 09:35:58.567;127;2016-10-01 09:48:08.080;89
88516;2016-10-01 09:40:50.477;34;2016-10-01 09:49:08.000;39
46374;2016-10-01 09:23:11.040;80;2016-10-01 09:49:29.403;110
88792;2016-10-01 09:46:19.950;124;2016-10-01 09:49:56.467;116
10177;2016-10-01 09:31:00.390;95;2016-10-01 09:50:58.000;53
85776;2016-10-01 09:42:32.853;12;2016-10-01 09:51:15.920;2
62021;2016-10-01 09:41:01.633;28;2016-10-01 09:52:02.530;50
73748;2016-10-01 09:42:11.697;36;2016-10-01 09:52:31.000;16
59146;2016-10-01 09:41:53.147;23;2016-10-01 09:52:48.000;16
16901;2016-10-01 09:47:59.573;27;2016-10-01 09:54:08.000;14
25671;2016-10-01 09:37:43.660;59;2016-10-01 09:55:27.000;87
16489;2016-10-01 09:51:37.233;65;2016-10-01 09:56:10.000;61
42913;2016-10-01 09:52:30.157;94;2016-10-01 09:56:14.000;66
15987;2016-10-01 09:49:54.013;95;2016-10-01 09:57:09.030;6
6483;2016-10-01 09:48:07.903;1;2016-10-01 09:58:00.000;87
5486;2016-10-01 09:52:24.077;42;2016-10-01 09:59:37.280;91
88804;2016-10-01 09:55:00.580;3;2016-10-01 10:00:02.000;4
16349;2016-10-01 09:49:54.450;43;2016-10-01 10:00:29.000;16
74802;2016-10-01 09:57:59.990;10;2016-10-01 10:01:35.717;11
61620;2016-10-01 09:57:18.457;107;2016-10-01 10:02:33.457;46
57828;2016-10-01 09:56:13.723;119;2016-10-01 10:04:20.000;107
73773;2016-10-01 09:51:03.250;115;2016-10-01 10:05:00.890;121
66566;2016-10-01 09:56:22.253;6;2016-10-01 10:06:11.000;39
76888;2016-10-01 09:52:57.517;112;2016-10-01 10:07:09.203;126
72868;2016-10-01 09:51:26.547;30;2016-10-01 10:08:08.000;9
1266;2016-10-01 10:03:14.460;101;2016-10-01 10:09:32.000;9
57340;2016-10-01 10:00:07.820;52;2016-10-01 10:10:22.613;43
20738;2016-10-01 10:04:44.650;36;2016-10-01 10:11:14.000;39
85428;2016-10-01 10:04:44.980;77;2016-10-01 10:12:28.887;72
20745;2016-09-30 23:44:47.200;122;2016-10-01 00:00:30.000;87
48319;2016-09-30 23:40:12.760;21;2016-10-01 00:01:21.000;80
52270;2016-09-30 23:54:26.897;16;2016-10-01 00:02:31.323;93
86114;2016-09-30 23:49:25.157;47;2016-10-01 00:03:13.787;93
84553;2016-10-01 00:00:06.040;6;2016-10-01 00:04:48.000;55
87317;2016-10-01 00:00:45.277;58;2016-10-01 00:07:58.000;21
81709;2016-10-01 00:02:57.590;42;2016-10-01 00:09:47.317;103
89254;2016-09-30 23:55:04.677;39;2016-10-01 00:12:05.000;3
87662;2016-09-30 23:56:09.163;80;2016-10-01 00:12:55.053;101
65133;2016-10-01 00:04:55.060;16;2016-10-01 00:14:26.030;64
86832;2016-10-01 00:03:05.277;99;2016-10-01 00:14:58.000;67
62140;2016-10-01 00:04:08.997;21;2016-10-01 00:16:24.287;60
40745;2016-09-30 23:56:16.897;91;2016-10-01 00:17:54.327;101
88813;2016-10-01 00:07:16.907;35;2016-10-01 00:18:54.000;62
83793;2016-09-30 23:58:15.710;47;2016-10-01 00:20:14.000;67
74948;2016-10-01 00:15:25.660;67;2016-10-01 00:21:28.000;5
15494;2016-10-01 00:13:32.487;12;2016-10-01 00:22:08.000;5
56642;2016-10-01 00:12:58.627;67;2016-10-01 00:24:28.000;26
22158;2016-10-01 00:12:17.317;16;2016-10-01 00:25:04.000;15
23161;2016-10-01 00:21:30.370;24;2016-10-01 00:26:10.000;45
9270;2016-10-01 00:16:54.803;52;2016-10-01 00:29:00.000;17
18485;2016-10-01 00:26:07.623;26;2016-10-01 00:33:01.100;24
64463;2016-10-01 00:27:53.907;36;2016-10-01 00:35:37.000;41
83446;2016-10-01 00:32:46.940;49;2016-10-01 00:36:49.000;27
82751;2016-10-01 00:32:11.423;113;2016-10-01 00:38:23.607;115
83173;2016-10-01 00:29:33.173;74;2016-10-01 00:39:06.000;67
57783;2016-10-01 00:35:28.567;84;2016-10-01 00:40:27.000;80
65315;2016-10-01 00:26:00.653;21;2016-10-01 00:41:42.853;125
83937;2016-10-01 00:39:01.743;49;2016-10-01 00:43:49.193;128
78702;2016-10-01 00:34:26.380;119;2016-10-01 00:45:02.297;106
63833;2016-10-01 00:19:14.460;46;2016-10-01 00:45:49.000;80
48611;2016-10-01 00:42:26.040;130;2016-10-01 00:47:33.543;43
68885;2016-10-01 00:31:44.813;122;2016-10-01 00:49:26.000;51
88582;2016-10-01 00:44:41.137;45;2016-10-01 00:52:25.003;19
86588;2016-10-01 00:44:28.747;97;2016-10-01 00:52:47.000;9
294;2016-10-01 00:43:22.387;45;2016-10-01 00:55:09.000;57
6462;2016-10-01 00:45:10.670;19;2016-10-01 00:56:40.000;39
9803;2016-10-01 00:54:07.753;10;2016-10-01 00:57:59.000;5
70930;2016-10-01 00:32:08.457;21;2016-10-01 00:59:13.720;71
75791;2016-10-01 00:32:24.033;21;2016-10-01 01:01:17.000;16
68991;2016-10-01 00:53:33.753;91;2016-10-01 01:02:44.000;97
46476;2016-10-01 00:55:58.490;42;2016-10-01 01:03:31.000;49
88078;2016-10-01 00:59:30.147;45;2016-10-01 01:06:07.713;24
77028;2016-10-01 00:49:44.610;48;2016-10-01 01:07:18.237;120
84553;2016-10-01 00:57:40.037;55;2016-10-01 01:08:58.000;31
83173;2016-10-01 00:58:00.007;3;2016-10-01 01:11:13.000;20
76731;2016-10-01 00:53:47.987;47;2016-10-01 01:12:09.000;3
75571;2016-10-01 00:55:12.347;93;2016-10-01 01:15:46.000;66
55569;2016-10-01 00:58:48.883;16;2016-10-01 01:18:01.000;78
66442;2016-10-01 07:58:36.803;117;2016-10-01 08:03:08.173;52
86488;2016-10-01 07:59:05.833;50;2016-10-01 08:05:48.993;108
66017;2016-10-01 08:02:40.493;52;2016-10-01 08:09:18.827;104
50779;2016-10-01 08:08:02.233;126;2016-10-01 08:14:26.717;123
18250;2016-10-01 08:11:38.423;125;2016-10-01 08:16:01.830;123
76089;2016-10-01 07:58:34.303;109;2016-10-01 08:16:38.000;30
53140;2016-10-01 08:02:45.040;86;2016-10-01 08:18:03.000;113
79059;2016-10-01 08:06:34.263;59;2016-10-01 08:20:06.000;44
29677;2016-10-01 08:13:32.347;40;2016-10-01 08:22:12.000;45
81155;2016-10-01 08:09:37.860;57;2016-10-01 08:24:43.000;92
53272;2016-10-01 08:13:51.457;32;2016-10-01 08:26:28.000;58
75675;2016-10-01 08:09:18.250;38;2016-10-01 08:29:11.740;119
2834;2016-10-01 08:21:26.633;11;2016-10-01 08:30:41.000;7
72547;2016-10-01 08:25:19.793;73;2016-10-01 08:32:44.000;3
81699;2016-10-01 08:23:20.197;62;2016-10-01 08:34:18.000;63
57309;2016-10-01 08:28:23.797;57;2016-10-01 08:37:06.000;55
83320;2016-10-01 08:32:57.877;87;2016-10-01 08:39:52.873;46
33481;2016-10-01 08:31:57.953;93;2016-10-01 08:40:54.000;16
19682;2016-10-01 08:38:08.537;117;2016-10-01 08:43:24.000;113
78826;2016-10-01 08:40:59.553;64;2016-10-01 08:44:08.000;61
72786;2016-10-01 08:37:02.863;110;2016-10-01 08:46:08.760;115
45332;2016-10-01 08:43:52.510;57;2016-10-01 08:47:59.000;5
71019;2016-10-01 08:40:53.087;63;2016-10-01 08:48:50.000;67
74341;2016-10-01 08:42:23.617;107;2016-10-01 08:50:12.000;15
40843;2016-10-01 08:40:47.820;16;2016-10-01 08:52:39.540;108
2654;2016-10-01 08:50:11.890;50;2016-10-01 08:54:13.000;49
75050;2016-10-01 08:36:22.770;6;2016-10-01 08:55:31.460;124
57745;2016-10-01 08:39:44.977;119;2016-10-01 08:56:17.500;106
6429;2016-10-01 08:44:00.307;46;2016-10-01 08:56:52.000;36
82827;2016-10-01 08:50:56.733;117;2016-10-01 08:57:23.857;50
3051;2016-10-01 08:54:43.923;57;2016-10-01 08:58:25.000;5
56504;2016-10-01 08:33:02.423;115;2016-10-01 08:58:50.000;36
10057;2016-10-01 08:47:09.560;52;2016-10-01 09:00:36.000;10
4156;2016-10-01 08:55:54.317;59;2016-10-01 09:02:18.000;23
74802;2016-10-01 09:00:56.320;11;2016-10-01 09:04:57.000;10
49975;2016-10-01 08:57:55.707;90;2016-10-01 09:06:21.423;99
84834;2016-10-01 08:58:38.193;44;2016-10-01 09:07:36.000;97
87789;2016-10-01 08:58:39.817;93;2016-10-01 09:10:24.000;45
70086;2016-10-01 08:57:41.287;1;2016-10-01 09:11:57.907;33
24446;2016-10-01 09:06:10.463;87;2016-10-01 09:12:50.070;128
28347;2016-10-01 09:00:30.803;66;2016-10-01 09:13:39.000;34
63833;2016-10-01 08:54:29.550;80;2016-10-01 09:14:52.180;37
58133;2016-10-01 09:07:00.717;40;2016-10-01 09:15:41.000;9
15922;2016-10-01 09:12:51.343;103;2016-10-01 09:16:58.000;44
89707;2016-10-01 09:05:22.213;6;2016-10-01 09:18:31.000;41
5005;2016-10-01 09:09:50.547;57;2016-10-01 09:20:44.000;3
2067;2016-10-01 09:13:30.953;51;2016-10-01 09:22:15.000;41
16365;2016-10-01 09:13:12.533;36;2016-10-01 09:23:12.000;44
45666;2016-10-01 09:15:26.457;93;2016-10-01 09:23:44.000;20
2244;2016-10-01 09:18:28.723;4;2016-10-01 09:24:45.000;9
37355;2016-10-01 09:13:56.923;68;2016-10-01 09:28:38.157;89
32611;2016-10-01 09:21:54.023;48;2016-10-01 09:29:22.000;107
18736;2016-10-01 09:15:44.080;23;2016-10-01 09:30:31.630;33
15635;2016-10-01 09:17:43.253;108;2016-10-01 09:30:39.000;14
54953;2016-10-01 09:25:21.073;31;2016-10-01 09:32:08.090;13
14934;2016-10-01 09:29:48.593;57;2016-10-01 09:33:00.000;10
22499;2016-10-01 09:15:55.380;41;2016-10-01 09:35:02.000;18
85143;2016-10-01 09:24:41.493;48;2016-10-01 09:35:35.777;6
83537;2016-10-01 09:19:37.617;60;2016-10-01 09:38:08.497;52
69567;2016-10-01 09:26:20.713;118;2016-10-01 09:38:46.000;17
25031;2016-10-01 09:29:56.983;59;2016-10-01 09:40:58.130;102
88715;2016-10-01 09:34:08.627;61;2016-10-01 09:42:10.000;77
20425;2016-10-01 09:33:44.360;49;2016-10-01 09:43:11.000;19
28487;2016-10-01 09:40:44.820;66;2016-10-01 09:43:48.000;67
88817;2016-10-01 09:39:21.240;36;2016-10-01 09:44:32.960;19
5150;2016-10-01 09:32:46.987;11;2016-10-01 09:46:40.000;30
22101;2016-10-01 09:33:07.377;11;2016-10-01 09:47:18.770;50
30515;2016-10-01 09:39:29.380;79;2016-10-01 09:47:47.000;61
18809;2016-10-01 09:26:33.713;28;2016-10-01 09:48:28.000;113
84077;2016-10-01 09:28:01.637;10;2016-10-01 09:49:24.193;13
89579;2016-10-01 09:38:40.240;88;2016-10-01 09:49:44.330;50
79459;2016-10-01 09:43:42.947;89;2016-10-01 09:51:01.633;6
67623;2016-10-01 09:46:48.137;21;2016-10-01 09:51:06.000;5
46531;2016-10-01 09:40:29.710;98;2016-10-01 09:51:50.473;109
89585;2016-10-01 09:40:06.037;95;2016-10-01 09:52:21.410;38
86820;2016-10-01 09:44:00.227;111;2016-10-01 09:52:44.967;91
89386;2016-10-01 09:48:04.137;16;2016-10-01 09:53:50.000;45
86074;2016-10-01 09:50:26.640;66;2016-10-01 09:55:07.227;71
81501;2016-10-01 09:45:34.510;34;2016-10-01 09:56:20.187;46
6972;2016-10-01 09:48:36.980;108;2016-10-01 09:57:02.103;43
82281;2016-10-01 09:50:57.453;31;2016-10-01 09:57:55.000;3
73649;2016-10-01 09:51:03.170;28;2016-10-01 09:58:22.000;9
75674;2016-10-01 09:49:02.887;93;2016-10-01 09:58:39.547;102
11318;2016-10-01 09:36:45.270;7;2016-10-01 09:59:54.000;1
28487;2016-10-01 09:56:44.830;3;2016-10-01 10:00:25.000;86
87958;2016-10-01 09:51:35.420;70;2016-10-01 10:01:24.823;76
22109;2016-10-01 09:52:51.360;48;2016-10-01 10:02:28.000;8
51699;2016-10-01 09:56:13.673;3;2016-10-01 10:04:18.753;13
89901;2016-10-01 10:00:57.350;12;2016-10-01 10:04:44.000;67
17535;2016-10-01 09:53:49.283;67;2016-10-01 10:05:36.000;15
27183;2016-10-01 09:46:23.870;79;2016-10-01 10:07:02.000;28
89204;2016-10-01 09:57:05.643;47;2016-10-01 10:08:09.090;111
23433;2016-10-01 10:00:36.007;16;2016-10-01 10:08:24.557;46
71123;2016-10-01 09:54:00.110;8;2016-10-01 10:10:03.650;107
44070;2016-10-01 09:50:21.903;52;2016-10-01 10:11:10.000;63
31662;2016-10-01 09:56:30.660;42;2016-10-01 10:12:16.937;109
87243;2016-10-01 09:46:31.103;6;2016-10-01 10:12:57.740;50
21904;2016-10-01 10:04:40.027;60;2016-10-01 10:14:12.000;67
40872;2016-10-01 10:07:58.513;111;2016-10-01 10:15:14.363;108
43169;2016-10-01 09:11:48.187;34;2016-10-01 09:18:44.000;25
77493;2016-10-01 10:04:27.963;39;2016-10-01 10:16:08.000;57
1883;2016-10-01 10:10:52.140;57;2016-10-01 10:17:08.000;23
54953;2016-10-01 10:04:56.480;13;2016-10-01 10:19:13.780;89
87112;2016-10-01 10:07:13.917;49;2016-10-01 10:20:10.817;24
82460;2016-10-01 10:17:45.643;126;2016-10-01 10:20:51.000;14
55331;2016-10-01 10:15:03.063;24;2016-10-01 10:21:52.247;98
89712;2016-10-01 10:02:52.383;80;2016-10-01 10:23:29.000;1
2532;2016-10-01 09:53:38.017;101;2016-10-01 10:23:50.000;70
64107;2016-10-01 10:12:58.453;120;2016-10-01 10:24:17.000;45
37261;2016-10-01 10:14:49.050;55;2016-10-01 10:25:19.780;102
51183;2016-10-01 10:21:13.070;69;2016-10-01 10:26:15.467;12
7432;2016-10-01 10:17:17.783;36;2016-10-01 10:27:34.000;17
90082;2016-10-01 10:21:16.617;126;2016-10-01 10:28:10.000;29
57086;2016-10-01 10:19:01.240;108;2016-10-01 10:29:30.000;51
87052;2016-10-01 10:23:27.367;45;2016-10-01 10:30:41.000;92
30796;2016-10-01 10:18:06.380;72;2016-10-01 10:31:04.000;10
86485;2016-10-01 10:27:57.963;34;2016-10-01 10:31:41.000;16
61560;2016-10-01 10:27:33.747;108;2016-10-01 10:33:32.000;45
31251;2016-10-01 10:26:44.387;101;2016-10-01 10:34:19.000;40
5258;2016-10-01 10:23:16.117;6;2016-10-01 10:35:30.000;66
40872;2016-10-01 10:29:53.170;121;2016-10-01 10:36:06.090;119
23009;2016-10-01 10:31:22.157;64;2016-10-01 10:37:29.113;11
47880;2016-09-30 16:18:44.587;70;2016-10-01 10:37:44.000;4
21268;2016-10-01 10:35:45.330;10;2016-10-01 10:39:10.000;8
74263;2016-10-01 10:32:05.187;87;2016-10-01 10:40:06.000;14
20311;2016-10-01 10:29:30.357;11;2016-10-01 10:40:43.000;67
74914;2016-10-01 10:34:58.893;128;2016-10-01 10:41:30.000;53
64382;2016-10-01 10:30:33.467;64;2016-10-01 10:42:37.000;86
71628;2016-10-01 10:37:17.503;81;2016-10-01 10:44:03.670;75
86943;2016-10-01 10:38:17.333;92;2016-10-01 10:45:21.220;98
62903;2016-10-01 10:40:38.473;12;2016-10-01 10:45:40.000;30
25052;2016-10-01 10:22:45.023;48;2016-10-01 10:46:18.000;27
88976;2016-10-01 10:39:20.380;67;2016-10-01 10:46:58.000;4
64135;2016-10-01 10:41:46.147;39;2016-10-01 10:47:58.000;36
53073;2016-10-01 10:41:50.367;67;2016-10-01 10:48:52.000;86
85089;2016-10-01 10:42:26.040;130;2016-10-01 10:50:07.000;28
18737;2016-10-01 10:38:25.020;10;2016-10-01 10:50:24.000;23
57770;2016-10-01 10:40:04.053;125;2016-10-01 10:50:58.000;47
46340;2016-10-01 10:41:30.147;71;2016-10-01 10:51:26.000;81
590;2016-10-01 10:39:40.943;25;2016-10-01 10:52:24.000;42
31745;2016-10-01 10:44:11.947;46;2016-10-01 10:53:12.000;97
89696;2016-10-01 10:47:37.607;114;2016-10-01 10:54:15.467;112
49645;2016-10-01 10:42:32.647;27;2016-10-01 10:54:28.000;88
15494;2016-10-01 10:49:41.153;86;2016-10-01 10:55:07.000;70
14547;2016-10-01 10:33:35.407;14;2016-10-01 10:56:13.000;66
3471;2016-10-01 10:51:48.310;70;2016-10-01 10:57:03.803;72
4714;2016-10-01 10:46:24.760;5;2016-10-01 10:57:34.000;53
77901;2016-10-01 10:49:24.480;128;2016-10-01 10:58:22.000;47
23324;2016-10-01 10:52:02.937;74;2016-10-01 10:59:25.000;70
305;2016-10-01 10:42:09.100;45;2016-10-01 11:00:53.473;76
41153;2016-10-01 10:58:18.160;26;2016-10-01 11:02:07.000;21
29952;2016-10-01 10:25:07.853;10;2016-10-01 11:02:48.000;59
61560;2016-10-01 10:57:09.533;45;2016-10-01 11:04:31.890;108
86671;2016-10-01 10:52:17.733;11;2016-10-01 11:05:30.000;51
55746;2016-10-01 10:59:28.300;4;2016-10-01 11:06:15.000;29
89559;2016-10-01 10:52:09.610;97;2016-10-01 11:06:51.000;23
15849;2016-10-01 10:54:18.063;40;2016-10-01 11:08:16.207;35
68753;2016-10-01 11:02:36.227;38;2016-10-01 11:08:46.087;101
62903;2016-10-01 11:04:41.930;30;2016-10-01 11:09:23.363;12
2532;2016-10-01 10:39:31.443;70;2016-10-01 11:09:53.717;101
67623;2016-10-01 11:04:20.070;5;2016-10-01 11:09:59.000;21
17470;2016-10-01 10:54:36.720;51;2016-10-01 11:10:51.977;93
75674;2016-10-01 10:59:18.300;102;2016-10-01 11:12:28.000;44
62234;2016-10-01 10:52:12.547;96;2016-10-01 11:13:03.243;75
87158;2016-10-01 10:48:52.433;37;2016-10-01 11:13:49.717;84
89629;2016-10-01 11:09:14.170;41;2016-10-01 11:14:36.000;40
84015;2016-10-01 10:50:06.293;4;2016-10-01 11:15:18.180;35
87681;2016-10-01 11:09:15.247;34;2016-10-01 11:16:09.300;35
89769;2016-10-01 10:57:48.050;22;2016-10-01 11:16:23.000;49
31947;2016-10-01 11:11:00.030;30;2016-10-01 11:17:37.400;13
20311;2016-10-01 10:56:54.580;70;2016-10-01 11:18:04.000;16
89756;2016-10-01 11:00:52.210;108;2016-10-01 11:19:03.000;42
7022;2016-10-01 11:04:22.163;106;2016-10-01 11:20:06.000;14
6107;2016-10-01 11:01:02.037;4;2016-10-01 11:21:10.147;38
71213;2016-10-01 11:10:34.310;101;2016-10-01 11:21:42.000;62
20824;2016-10-01 11:00:58.833;51;2016-10-01 11:22:36.000;85
58847;2016-10-01 10:50:17.030;111;2016-10-01 11:23:12.000;44
31172;2016-10-01 11:14:11.517;49;2016-10-01 11:23:50.587;117
16841;2016-10-01 11:06:56.137;15;2016-10-01 11:24:27.170;108
75656;2016-10-01 11:20:04.443;46;2016-10-01 11:25:20.053;108
15936;2016-10-01 11:08:50.230;10;2016-10-01 11:27:17.803;60
89333;2016-10-01 11:07:03.917;119;2016-10-01 11:28:21.113;98
48477;2016-10-01 11:05:35.680;44;2016-10-01 11:29:36.697;2
49156;2016-10-01 11:23:37.837;10;2016-10-01 11:29:57.000;61
33027;2016-10-01 11:22:10.977;50;2016-10-01 11:30:42.853;109
2366;2016-10-01 11:22:27.007;10;2016-10-01 11:30:59.000;65
40110;2016-10-01 11:25:10.570;36;2016-10-01 11:31:52.000;55
60599;2016-10-01 11:23:04.943;122;2016-10-01 11:32:41.000;48
81449;2016-10-01 11:08:00.107;115;2016-10-01 11:33:24.000;10
87339;2016-10-01 11:30:37.733;114;2016-10-01 11:34:25.220;112
87176;2016-10-01 11:20:21.770;89;2016-10-01 11:35:00.370;128
89560;2016-10-01 11:30:37.997;107;2016-10-01 11:35:27.000;44
3452;2016-10-01 11:27:26.043;8;2016-10-01 11:36:15.000;16
89957;2016-10-01 11:20:04.520;74;2016-10-01 11:37:50.000;16
27183;2016-10-01 11:24:12.837;21;2016-10-01 11:40:20.000;79
4877;2016-10-01 11:27:41.947;100;2016-10-01 11:41:11.063;11
19243;2016-10-01 11:35:30.877;26;2016-10-01 11:41:51.000;16
63460;2016-10-01 11:33:18.343;74;2016-10-01 11:42:30.000;77
2409;2016-10-01 11:20:51.363;67;2016-10-01 11:43:47.077;93
82631;2016-10-01 11:36:33.407;57;2016-10-01 11:44:41.213;37
56504;2016-10-01 11:31:44.140;36;2016-10-01 11:45:14.000;16
14507;2016-10-01 11:27:21.293;1;2016-10-01 11:45:34.000;88
81715;2016-10-01 11:42:03.630;66;2016-10-01 11:46:14.257;64
43152;2016-10-01 11:40:05.707;68;2016-10-01 11:46:44.000;79
53922;2016-10-01 11:31:16.903;107;2016-10-01 11:47:19.593;121
63549;2016-10-01 11:38:20.003;63;2016-10-01 11:48:23.390;11
88382;2016-10-01 11:36:53.393;8;2016-10-01 11:49:25.417;12
40355;2016-10-01 11:41:37.943;68;2016-10-01 11:50:03.000;61
60599;2016-10-01 11:43:32.493;49;2016-10-01 11:50:36.410;122
57637;2016-10-01 11:46:12.680;10;2016-10-01 11:52:01.000;4
89435;2016-10-01 11:21:47.787;74;2016-10-01 11:52:46.677;11
65806;2016-10-01 11:43:44.460;71;2016-10-01 11:53:22.000;94
17849;2016-10-01 11:44:58.587;112;2016-10-01 11:54:25.327;115
85076;2016-10-01 11:47:03.073;33;2016-10-01 11:55:13.000;95
26588;2016-10-01 11:33:09.843;66;2016-10-01 11:55:40.730;25
89805;2016-10-01 11:45:47.620;67;2016-10-01 11:55:53.000;31
56327;2016-10-01 11:41:02.710;12;2016-10-01 11:56:24.570;2
36748;2016-10-01 11:51:13.513;36;2016-10-01 11:56:33.233;19
50603;2016-10-01 11:49:13.777;78;2016-10-01 11:57:04.527;60
57306;2016-10-01 11:53:02.483;108;2016-10-01 11:58:05.310;120
80833;2016-10-01 11:52:07.310;62;2016-10-01 11:58:26.000;59
32552;2016-10-01 11:48:39.497;104;2016-10-01 11:59:20.860;50
86586;2016-10-01 11:48:02.167;97;2016-10-01 12:00:26.080;109
84961;2016-10-01 11:42:42.413;31;2016-10-01 12:01:08.590;19
5310;2016-10-01 11:52:20.593;23;2016-10-01 12:01:25.000;8
80275;2016-10-01 11:56:56.563;116;2016-10-01 12:02:36.303;113
64609;2016-10-01 11:55:26.343;2;2016-10-01 12:02:53.000;74
22655;2016-10-01 11:57:58.893;71;2016-10-01 12:03:11.000;67
75656;2016-10-01 11:57:53.207;108;2016-10-01 12:03:50.670;46
89163;2016-10-01 12:00:43.270;5;2016-10-01 12:04:28.000;57
77455;2016-10-01 11:57:46.207;41;2016-10-01 12:05:41.373;91
89621;2016-10-01 11:40:46.257;1;2016-10-01 12:06:32.000;31
53548;2016-10-01 11:54:00.157;37;2016-10-01 12:08:23.013;33
82521;2016-10-01 12:04:04.397;110;2016-10-01 12:08:47.000;47
41141;2016-10-01 11:56:53.143;44;2016-10-01 12:09:36.000;27
84738;2016-10-01 11:40:35.443;1;2016-10-01 12:10:28.000;80
72595;2016-10-01 12:06:26.963;38;2016-10-01 12:11:49.000;34
83382;2016-10-01 12:06:05.070;3;2016-10-01 12:12:40.000;94
61035;2016-10-01 11:55:26.500;118;2016-10-01 12:12:59.000;21
24963;2016-10-01 12:02:02.583;102;2016-10-01 12:13:20.000;23
85776;2016-10-01 12:04:18.007;2;2016-10-01 12:13:40.417;12
85492;2016-10-01 10:09:21.560;75;2016-10-01 10:15:44.000;94
5679;2016-10-01 09:54:04.533;42;2016-10-01 10:16:40.000;1
69026;2016-10-01 10:11:46.703;119;2016-10-01 10:19:00.710;121
7829;2016-10-01 10:12:21.780;106;2016-10-01 10:20:08.273;121
24978;2016-10-01 10:11:12.077;23;2016-10-01 10:20:28.000;9
24963;2016-10-01 10:11:22.733;23;2016-10-01 10:20:37.000;9
3347;2016-10-01 10:08:50.590;110;2016-10-01 10:21:25.000;28
39813;2016-10-01 10:14:14.690;93;2016-10-01 10:22:28.990;102
72735;2016-10-01 10:12:53.813;108;2016-10-01 10:23:36.000;21
23483;2016-10-01 10:13:11.783;75;2016-10-01 10:24:08.000;4
36479;2016-10-01 10:17:26.347;66;2016-10-01 10:24:21.000;4
